lon,lat,lonmid,latmid,UPWdays,DNWdays
25.9781250121,39.8766064485,26.0395833456,39.8626240305,5.2817460317,3.1884920635
26.0968750125,39.8497527208,26.1322916792,39.862266178,44.7966269841,1.3204365079
26.141066588,39.8958333563,26.1665395275,39.9958333567,44.8224206349,1.498015873
26.2791666797,40.0116915098,26.3489583466,40.0584284465,31.9037698413,1.1686507937
26.3987500136,40.1239583571,26.3998918242,40.1552083572,15.5476190476,0.7589285714
26.3989583468,40.1898571975,26.4660156388,40.2114583574,24.9057539683,0.6130952381
26.5341978231,40.2375000241,26.6502943985,40.3322916911,25.064484127,0.8194444444
26.7697916813,40.4256754571,26.9156250151,40.4117331163,5.1378968254,0.1884920635
27.0384327212,40.4072916913,27.089583349,40.4489396234,15.4841269841,0.2936507937
27.1677083492,40.4507589896,27.2250000161,40.4523708579,21.4900793651,0.2827380952
27.2797019042,40.4781250249,27.322621544,40.4479166914,0.0158730159,1.0049603175
27.3413702735,40.4000000246,27.4322916834,40.3471314346,3.9871031746,0.2876984127
27.5635416838,40.3273345399,27.6624561568,40.3312500244,0,0
27.7635416845,40.3160295012,27.8125000179,40.3448895921,38.1329365079,0.2728174603
27.8541666847,40.3744359778,27.8083333513,40.3774897658,0.2549603175,29.0119047619
27.7797470415,40.3822916912,27.764762749,40.408333358,2.0466269841,0.0575396825
27.741652702,40.4364583581,27.7056605477,40.4562500248,0,0
27.6770833508,40.4861907073,27.6923510647,40.515625025,38.7251984127,0.5089285714
27.720833351,40.5273856373,27.8728428074,40.5208333583,15.1517857143,0.5426587302
28.0416666853,40.4798207615,27.983291349,40.4229166914,0.2113095238,40.9176587302
27.9295008045,40.3781250246,28.0343750187,40.3785378063,26.8402777778,0.3253968254
28.1436323161,40.4000000246,28.3229166862,40.4082835568,17.6279761905,0.2767857143
28.4895833534,40.4213856834,28.5520833536,40.3991413523,0.3432539683,0.6517857143
28.6166666872,40.3781879828,28.7104166875,40.3835805329,13.7628968254,0.2410714286
28.8034438989,40.3979166913,28.8887638302,40.3812500246,1.3313492063,0.3462301587
28.970833355,40.360934428,29.063548497,40.3895833579,0,0
29.1489909519,40.4291666914,29.1093750221,40.4534362386,0,0
29.0645833553,40.4714724928,29.0104166884,40.4644416167,0,0
28.9625000216,40.4563780434,28.8687500213,40.4871256363,0.3115079365,0.939484127
28.7752872295,40.5229166917,28.8625000213,40.5774824608,24.748015873,0.3462301587
28.9563415438,40.626041692,29.2062500224,40.6597100949,5.5674603175,0.2886904762
29.4416666898,40.7005418214,29.4798197724,40.7250000257,4.058531746,0.0525793651
29.5177083567,40.7454716821,29.5385416901,40.7186298338,0,0.058531746
29.5635416902,40.6927650186,29.6822916906,40.707306748,0.3869047619,0.0406746032
29.7964826159,40.7312500257,29.8718750245,40.7344877306,0.0228174603,0.0416666667
29.9263692595,40.736458359,29.8250000244,40.7392753175,0.0218253968,0.1587301587
29.7365035069,40.7572916924,29.5125000234,40.7652269905,0.0317460317,0.8740079365
29.3285451186,40.7947916926,29.2774175677,40.7854166925,0.1319444444,1.7797619048
29.2583333559,40.8214081815,29.2166666891,40.8707708594,0.2103174603,0.0674603175
29.1416444314,40.8833333595,29.1030908067,40.8510416927,0.378968254,1.1488095238
29.0505034555,40.8750000261,29.0834528903,40.8895833595,7.7738095238,0.4761904762
29.1312500222,40.8904438666,29.0566824115,40.944791693,0.810515873,0.0327380952
29.0014429636,41.0114583599,29.0395833552,41.0450984582,21.0625,0.3055555556
29.0638075981,41.0885416935,29.0743473042,41.1093750269,20.2996031746,0.318452381
29.092858445,41.1197916936,29.078959786,41.1333333603,1.4136904762,0.0128968254
29.0672128598,41.1489583604,29.1247208125,41.2072916939,18.4801587302,0.3859126984
29.2191142862,41.2375000273,29.3500000229,41.2223170629,6.6676587302,0.806547619
29.4718750233,41.2079644364,29.6493687111,41.1833333605,8.7777777778,1.2996031746
29.8532303078,41.1458333603,29.9895833582,41.1473689627,11.1121031746,1.5148809524
30.1416666921,41.1528418088,30.2135416923,41.1787548722,14.2668650794,0.6130952381
30.2574860332,41.2270833606,30.3560096416,41.2010416939,2.0109126984,1.7946428571
30.4312500263,41.1689970199,30.5833333601,41.1456974911,8.1726190476,2.0575396825
30.7474182494,41.1093750269,30.9020833612,41.0905053758,9.9126984127,2.439484127
31.0791666951,41.1006269556,31.2260416955,41.120503624,7.1378968254,2.2212301587
31.3364583626,41.1655979702,31.3250000292,41.1912864028,1.3035714286,0.1488095238
31.2906250291,41.1975256778,31.2354166956,41.178776623,1.6617063492,12.3571428571
31.2010416955,41.1659970508,31.2306697761,41.1770833604,9.8660714286,2.0436507937
31.2326823206,41.1937500272,31.3250000292,41.2125840329,4.4970238095,2.1626984127
31.3975058607,41.2625000274,31.3932033694,41.2791666941,4.1349206349,0.2341269841
31.3882144927,41.2989583608,31.4750000297,41.3459761441,17.3650793651,3.4751984127
31.5729166966,41.3770733836,31.7656250306,41.4616687989,9.181547619,2.6765873016
31.9547423545,41.5437500283,32.114583365,41.6170076891,14.3531746032,2.6458333333
32.2577696706,41.7062500288,32.3779331462,41.759375029,7.9097222222,2.1597222222
32.4947916996,41.8018370571,32.7238756962,41.8552083626,22.6517857143,7.2113095238
32.9422200864,41.9041666961,33.0260417013,41.9412078671,5.5029761905,15.4503968254
27.9691666867,43.1260417,27.9565524388,43.1187500333,0.9325396825,6.3541666667
27.938541685,43.1083333666,27.9208444334,42.8958333659,1.0009920635,13.1408730159
27.892363682,42.6833333653,27.8322916847,42.6917324876,4.1726190476,5.8343253968
27.7480902946,42.6760416986,27.7128053339,42.6375000318,0.494047619,10.2281746032
27.6691773682,42.5979166983,27.678639525,42.5302083648,0.183531746,8.9682539683
27.6416666841,42.5002815633,27.6014062678,42.507291698,1.0654761905,3.4037698413
27.5669271005,42.4906250313,27.622916684,42.4693958635,0.9821428571,3.0922619048
27.6927083509,42.4424525775,27.7187500176,42.3900444302,0.6388888889,8.4474206349
27.7666666845,42.3356865593,27.7843750179,42.3194196735,1.121031746,11.935515873
27.7783895682,42.3000000307,27.7770833512,42.2577686039,1.6279761905,14.0555555556
27.7956748371,42.2229166971,27.8723234483,42.1666666969,1.9890873016,11.2549603175
27.9763577462,42.07812503,28.0347382891,42.0052083631,1.3958333333,18.1220238095
28.0802083521,41.885529311,28.0354166853,41.8673125302,1.3035714286,18.8591269841
27.9993159382,41.8500000293,28.0572916854,41.7517361401,0.5337301587,16.1398809524
28.115868814,41.6593750287,28.2052083525,41.5733021126,0.7132936508,11.7718253968
28.3104166862,41.4943836192,28.6218750205,41.3780733753,6.5297619048,4.4603174603
28.9229166882,41.2794648388,29.0281250218,41.2601414709,4.9226190476,0.6617063492
29.1217298204,41.241666694,29.0989583554,41.1962701075,0.2162698413,21.9464285714
29.0552083553,41.1588978287,29.0604166886,41.1425584666,0.0208333333,2.7698412698
29.075153507,41.1177083603,29.0407154824,41.05208336,0.1875,23.7767857143
28.9939506391,41.0166666933,28.9531250216,40.9863978347,0.316468254,24.0248015873
28.9177083548,40.9656250264,28.8687500213,40.9564397337,0.3859126984,20.3353174603
28.7996331452,40.9552083597,28.6968750208,40.9641535812,0.4543650794,21.8591269841
28.5906250204,40.9610565738,28.5802083537,41.0013965461,1.4265873016,0.1319444444
28.544791687,40.9768136794,28.4781250201,41.0072884071,0.9126984127,1.433531746
28.4104166865,41.0353222827,28.2899764356,41.0552083601,0.4454365079,13.3948412698
28.1687500191,41.0614203429,28.0760416855,41.0353766283,0.3402777778,31.5099206349
27.9956994832,41.0000000265,27.9718804439,40.9635416931,0.3343253968,35.5744047619
27.9239583516,40.9568060284,27.8531250181,40.9711384193,0.5347222222,5.1765873016
27.7791666845,40.9910653188,27.6427083507,40.9818872817,0.253968254,18.8551587302
27.5166666837,40.9563565077,27.4716352088,40.8875000262,0.1795634921,30.3402777778
27.4281250167,40.8226990894,27.3447916831,40.7553507746,0.2132936508,32.9325396825
27.2822916829,40.6779215749,27.0286458488,40.5677083585,0.2142857143,15.626984127
26.7750000146,40.4715883284,26.7046384442,40.4166666913,0.7123015873,28.5902777778
26.6354166808,40.3566084804,26.5031250138,40.2735196121,0.5367063492,28.5545634921
26.3677083467,40.198013051,26.372692256,40.1739583572,0.4404761905,6.4930555556
26.380121991,40.1354166904,26.2769969007,40.0718750236,0.9950396825,40.6259920635
26.1656250127,40.0453052561,26.2125000128,40.1222745674,37.1904761905,1.5267857143
26.2594077927,40.193750024,26.2675078585,40.2260416907,21.6904761905,1.0892857143
26.2600908908,40.2593750242,26.2281250129,40.281854306,1.373015873,0.6557539683
26.2125000128,40.3101521408,26.4218750135,40.4193610328,26.8075396825,0.9761904762
26.6486912534,40.5135416917,26.7195355331,40.5458333584,24.7053571429,1.0873015873
26.7569611524,40.6062500253,26.7512185681,40.6208333587,2.5307539683,0.0724206349
26.7597120241,40.632291692,26.6614583476,40.6311911598,0.683531746,25.1924603175
26.5597717744,40.607291692,26.4214923603,40.5895833586,0.5625,22.9255952381
26.2452604308,40.5864583586,26.1979166794,40.5569791926,1.1388888889,33.6071428571
26.1479166793,40.5394583555,26.0927083458,40.5858603647,1.7003968254,0.5833333333
26.0513639213,40.6416666921,26.0376202053,40.6427083587,1.0545634921,27.2738095238
26.0145833455,40.6022059065,25.9781250121,40.6829241314,7.8313492063,0.6577380952
25.9537534556,40.7614583591,25.8760416784,40.7931568542,0.0744047619,2.1755952381
25.7968750115,40.8220394986,25.5000000105,40.864339565,0.189484127,5.8025793651
25.2256579072,40.8958333595,25.1666666761,40.8973633067,0.564484127,11.8412698413
25.0989583426,40.8966382867,25.105932981,40.9052083596,15.310515873,0.869047619
25.1152777871,40.9166666929,24.9933035803,40.9000000262,0.746031746,14.1865079365
24.8802083419,40.8750000261,24.7760416749,40.8400085296,0.7609126984,14.7063492063
24.6958333413,40.8397536699,24.6562500078,40.8458333594,0.3194444444,4.7738095238
24.6084349689,40.8666666928,24.5614583409,40.9085488784,0.4087301587,1.1200396825
24.4998062092,40.935416693,24.3989583404,40.9120535979,0.1398809524,4.8531746032
24.3447916735,40.8700713793,24.3510416735,40.8523463294,0.119047619,2.435515873
24.3447916735,40.8347283096,24.2135416731,40.7683200139,0.0515873016,1.6329365079
24.0541666726,40.712027985,23.9385416722,40.740602381,0.0922619048,0.0218253968
23.8199424402,40.7666666925,23.748779127,40.7489583591,0.005952381,0
23.7042837822,40.6958333589,23.762500005,40.6420725359,0.0029761905,0.1805555556
23.8083333385,40.6042407553,23.876041672,40.5610623529,0.1964285714,0.4920634921
23.9376541872,40.5239583584,23.882291672,40.5107136957,0.2668650794,2.9126984127
23.8338930956,40.5020833583,23.8468750053,40.446555581,0.0902777778,0.7916666667
23.885416672,40.405359502,23.9553308868,40.3854166912,3.2599206349,0.818452381
24.0003849694,40.3937500246,23.9927083391,40.4103480102,1.1488095238,0.3035714286
23.9989583391,40.4522867604,24.0309727275,40.4250000247,0.1875,0.9573412698
24.0729166726,40.3779476396,24.1298667065,40.3645833578,4.1319444444,0.9067460317
24.1875000063,40.3493360137,24.2934870615,40.2552083575,1.7073412698,2.755952381
24.4011737715,40.1489583572,24.3406250068,40.1226733103,1.3432539683,19.7876984127
24.28958334,40.1378494861,24.2551317805,40.1770833572,2.1775793651,2.943452381
24.2187500064,40.2091032849,24.1907893137,40.2406250241,1.5079365079,1.1468253968
24.1614583396,40.2759463343,24.0020833391,40.308247127,0.9384920635,5.9841269841
23.8795970317,40.3406250244,23.8312092442,40.3583333578,0.3263888889,4.7738095238
23.765625005,40.3399211955,23.7240287888,40.3250000244,0.1359126984,2.751984127
23.702252673,40.2875000243,23.8333333385,40.1824588198,1.2857142857,1.3353174603
24.0010416724,40.1012669989,24.008142436,40.0697916902,0.5753968254,4.435515873
24.0304361691,40.0250000234,24.0072916724,39.98929423,0.935515873,15.6994047619
23.9968750057,39.9584303861,23.9354166722,39.9361459883,2.3452380952,10.3373015873
23.8978897999,39.9708333566,23.8289466596,40.00104169,2.558531746,3.4057539683
23.7875964561,40.0760416903,23.7364583382,40.1348417446,1.4007936508,0.3402777778
23.6854166714,40.178474991,23.5968750045,40.219138442,0.685515873,0.7142857143
23.4979166708,40.245202842,23.440625004,40.2583765033,0.6051587302,0.4454365079
23.3802083371,40.2489583575,23.3718750037,40.2405008879,0.0545634921,0.4027777778
23.3463252358,40.2135416907,23.4253251237,40.1239583571,0.1636904762,2.6051587302
23.5041666708,40.0338835704,23.6020833378,39.9993161007,5.2926587302,3.3115079365
23.6885651252,39.9583333565,23.7218750049,39.9341963979,5.2827380952,3.7281746032
23.7520833383,39.9126475552,23.6291666712,39.9119678743,3.2361111111,8.0327380952
23.5145833375,39.9466155646,23.4322916706,39.961263437,3.2886904762,4.4146825397
23.3502351428,39.9562500232,23.3635738869,39.9791666899,5.0277777778,0.691468254
23.3695297308,40.0020833567,23.3333333369,40.0500186251,5.0634920635,1.5327380952
23.2953711896,40.1031250237,23.3052083369,40.1449606102,2.5168650794,0.248015873
23.3151633557,40.1885416906,23.1135417012,40.28424552,3.4890873016,0.9146825397
22.9072917005,40.3697752435,22.8818939732,40.3635416912,2.9712301587,0.9791666667
22.8811859299,40.3864583579,22.8500000337,40.4413632131,3.0962301587,0.9900793651
22.799948684,40.4739583582,22.861458367,40.5122396083,0.0069444444,0.005952381
22.943750034,40.5423007482,22.9281053794,40.5677083585,2.0029761905,0.443452381
22.9218750339,40.5885332912,22.8604167004,40.5752678825,0,0.0486111111
22.7852238008,40.5197916917,22.7187500332,40.4871373968,0.0009920635,0.0079365079
22.653125033,40.4500000248,22.6582222554,40.405208358,0.7579365079,4.056547619
22.6739583664,40.3520970643,22.6114666336,40.2291666907,0.2063492063,4.5615079365
22.5645833661,40.11343933,22.6000694767,40.0395833568,1.7291666667,5.8908730159
22.6593750331,39.997331104,22.7364583666,39.9058069263,1.5,5.8412698413
22.8270833669,39.8168732264,22.886780788,39.6989583557,0.4781746032,6.4275793651
22.9387341108,39.5822916887,23.0177083675,39.5366295883,1.4305555556,4.6964285714
23.1020833678,39.4949519455,23.1963087139,39.4000000214,0.5257936508,5.7063492063
23.2815152346,39.3031250211,23.3375016262,39.2177083542,0.7113095238,10.0198412698
23.3908448047,39.1729166874,23.4510416707,39.2040553863,9.0674603175,1.4692460317
23.4958517745,39.2031250208,23.5306336847,39.173958354,0.5367063492,9.4623015873
23.5333333376,39.1513162279,23.5093750042,39.1221803368,0.8670634921,9.871031746
23.4819859079,39.1343750206,23.4906250041,39.1542220816,0.9672619048,10.4533730159
23.4697916707,39.1334850814,23.4270833372,39.1291161956,2.9662698413,3.5099206349
23.3750000037,39.149613315,23.3562500037,39.1594063021,3.2321428571,4.2003968254
23.3318166705,39.148958354,23.2645833367,39.1293785519,1.1527777778,7.623015873
23.2156250348,39.1178207683,23.2206921254,39.1010416871,0.1587301587,1.1865079365
23.2104167015,39.0960986742,23.1291667012,39.0783495175,0.3125,0.6666666667
23.0530589584,39.1072916872,23.0677083677,39.1417929911,0.8273809524,0.0138888889
23.0552083677,39.1710810391,23.1009431074,39.167708354,0.0724206349,0.4593253968
23.1218750345,39.1275273429,23.1567669518,39.1500000206,0.8978174603,0.2182539683
23.2166667015,39.1797908354,23.185165476,39.2125000208,0.5744047619,0.005952381
23.155208368,39.2727828058,23.0862784814,39.3062500211,0.4365079365,0.5406746032
23.0062500342,39.3170402144,22.9854167008,39.3391631304,0.2767857143,0.4057539683
22.9441389229,39.3260416879,22.9486475749,39.3177083545,0.0089285714,0.6746031746
22.9547669175,39.2989583544,22.8906250338,39.2771212961,0.2916666667,1.0188492063
22.8354167003,39.2616383281,22.848958367,39.2203304811,0.001984127,0.9642857143
22.8656455596,39.1916666874,22.9150128259,39.158333354,0.0109126984,0.6716269841
22.9635417007,39.1230430351,22.9947917008,39.0721828104,0.0029761905,1.005952381
22.9814900799,39.0260416869,23.0195746868,39.0333333536,0.7609126984,0.3938492063
23.073521101,39.0395833536,23.0659117782,39.0135416869,0.0337301587,0.5406746032
23.0812500344,38.9993977807,23.0531250343,39.0053958253,0.253968254,0.2013888889
23.0298929392,39.0104166868,23.0135417009,38.9688196662,0.0099206349,0.7757936508
23.0031250342,38.9477248016,22.9395833673,38.9200548064,0.001984127,0.0307539683
22.8510417003,38.8939980366,22.8767747252,38.8822916864,0.0029761905,0.0049603175
22.9197917006,38.8938036936,23.0239583676,38.9251519291,0.0753968254,0.0148809524
23.0879149718,38.9822916868,23.2196192877,39.0208333535,0.7172619048,0.4067460317
23.3496679192,39.0395833536,23.3848997828,39.0020833535,0.1537698413,4.5912698413
23.4354166706,38.9564005158,23.4335376697,38.9072916865,0.0595238095,9.0882936508
23.4604166707,38.8547103856,23.5708333377,38.7900172439,0.1121031746,1.6279761905
23.6833333381,38.7576086594,23.7519767205,38.7281250193,0.0168650794,1.0744047619
23.8222979572,38.6916666858,23.983333339,38.6829656856,0.8005952381,0.7986111111
24.1531250062,38.6612103365,24.1552083396,38.6319513393,0.435515873,31.5505952381
24.1406250062,38.6009440275,24.1887927893,38.5635416854,0.5426587302,28.318452381
24.2391523057,38.5218750186,24.219231125,38.5041666852,0.3115079365,23.6329365079
24.1988821945,38.4822916852,24.2260416731,38.3354942553,0.5773809524,39.3412698413
24.2791666733,38.2017558776,24.3509578535,38.1604166841,0.1130952381,23.119047619
24.4447916738,38.1481466172,24.5364583408,38.1441160934,3.8968253968,0.7986111111
24.6017198242,38.1531250174,24.5887272586,38.0906250172,1.2956349206,53.4305555556
24.5875000076,38.0265508566,24.5375000075,37.9603098033,2.3373015873,50.1626984127
24.5031250074,37.9465462513,24.4665022009,37.9760416835,41.6984126984,0.6398809524
24.4187500071,38.0024379601,24.4067296051,37.9833333502,1.9950396825,45.7807539683
24.3833333403,37.9565184218,24.3344039426,37.9895833502,25.316468254,0.248015873
24.2941412927,37.9895833502,24.2677083399,37.9737689048,0.7966269841,8.2916666667
24.2298786035,37.9822916836,24.2442960654,38.0239583504,0,0
24.2672292847,38.0406250171,24.2790349687,38.0500000171,0.1111111111,22.4573412698
24.3114026134,38.0416666837,24.2543997733,38.0854166839,12.4613095238,0.1726190476
24.197916673,38.0951340832,24.1989583397,38.118610639,0,0
24.1780894373,38.1187500173,24.1887767828,38.1479166841,0,0
24.2048370279,38.1697916842,24.1708333396,38.1506104748,0,0
24.1408921001,38.1906250176,24.1643367505,38.1895833509,0,0
24.185416673,38.1981040014,24.1687500063,38.2165925399,0,0
24.1547541531,38.2125000176,24.1260416728,38.203043885,0,0
24.0927083394,38.2241801064,24.1166666728,38.221791646,0,0
24.1468750062,38.2592840422,24.1135416728,38.2449912489,0,0
24.0958333394,38.2835894988,24.0733030365,38.3166666846,10.7103174603,0.6597222222
24.0197916725,38.3266351721,24.0375000059,38.3387823885,9.3869047619,0.3799603175
24.0541666726,38.3481258383,24.0479166726,38.3634275658,36.4950396825,0.7549603175
24.0468750059,38.38150273,23.9070707134,38.3802083515,0,0
23.7629868712,38.3750000181,23.7062500048,38.3942380064,0.0248015873,0.0029761905
23.6596831023,38.3854166848,23.8125000051,38.3322563742,0,0
23.9718007242,38.2739583512,24.0427083392,38.2164605416,0,0
24.1083333394,38.1745591181,24.0677083393,38.1141383102,0,0
24.0171030457,38.0802083505,24.0260416725,38.0224609561,0,0
24.0322916725,37.9796496381,24.0468750059,37.8870854758,0.9047619048,35.3343253968
24.083063764,37.8020833496,24.0759237481,37.7302083494,1.4662698413,36.0009920635
24.0572916726,37.6642844362,23.9906250057,37.6527173098,1.6259920635,5.435515873
23.9364583389,37.6561950046,23.9264778381,37.6979166826,14.9484126984,0.816468254
23.8926121535,37.703125016,23.8947916721,37.7230682478,16.5932539683,1.814484127
23.894409909,37.7395833494,23.8749205714,37.7552083495,5.6200396825,0.3492063492
23.8629660153,37.7791666829,23.8500000053,37.7968803858,1.9494047619,0.1567460317
23.8291666719,37.7907852724,23.7729166717,37.7910624618,3.5952380952,0.25
23.7270833382,37.8491847983,23.667708338,37.9191497256,5.9900793651,0.3859126984
23.5906250044,37.9464535973,23.5708333377,37.9304647293,0.3323412698,5.4573412698
23.5224934368,37.89895835,23.4635416707,37.8713600353,0.3273809524,0.0575396825
23.3901722191,37.8958333499,23.4023980758,37.9281250167,1.7321428571,0.0248015873
23.4333333373,37.9377017364,23.3746932553,37.9583333501,0.5426587302,0.0337301587
23.2875000035,37.9673344184,23.1572917013,37.9335955386,0.0843253968,0.3601190476
23.0409536015,37.91458335,23.0208333675,37.8919884989,0.0128968254,5.2767857143
23.0062500342,37.8584080882,23.0644695902,37.8447916831,0.0277777778,0.5942460317
23.1302083679,37.8429533246,23.161458368,37.8195162009,0.068452381,4.431547619
23.1814806896,37.7833333496,23.1593750347,37.7537974109,0.0337301587,0.8859126984
23.1270748606,37.7416666828,23.1531250346,37.7203528516,0.0347222222,1.2420634921
23.177083368,37.7081755059,23.164583368,37.6646044642,0.0396825397,7.501984127
23.1646143791,37.6197916824,23.2718750034,37.5640191159,0.0337301587,1.1984126984
23.354275781,37.5687500156,23.3330337887,37.5947916823,2.3204365079,0.1031746032
23.303822453,37.6135416824,23.3500000037,37.6379387692,0.0833333333,0.2688492063
23.4072916705,37.6343611266,23.4104166705,37.5915553091,0.0208333333,6.8948412698
23.3802083371,37.5545471831,23.4527381963,37.5302083488,0.0257936508,0.6220238095
23.5187500042,37.5274222112,23.5028142135,37.497916682,1.0694444444,13.3055555556
23.4923432738,37.4802083486,23.5166666709,37.4597648001,1.3452380952,18.2688492063
23.5505813215,37.4437500152,23.4031250038,37.4013716044,0.7728174603,1.0714285714
23.2666666701,37.3920459292,23.2770833368,37.3646837251,1.9811507937,11.6220238095
23.2858400907,37.3427083482,23.3343750036,37.3466768881,0.375,1.5773809524
23.3704937784,37.3375000148,23.3166930816,37.3177083481,1.6140873016,0.7281746032
23.2802083368,37.3390166233,23.2500000349,37.3396572255,0.5386904762,0.619047619
23.1958333681,37.3277412456,23.2031250348,37.3171463962,2.1716269841,12.1051587302
23.2069206963,37.3010416814,23.1885417014,37.2863209855,0.2341269841,0.8382936508
23.164270867,37.2812500146,23.1729853821,37.2458333479,1.7648809524,13.5525793651
23.1845419214,37.2166666811,23.1329820083,37.2312500145,8.1359126984,2.4623015873
23.0916667011,37.2797319761,23.1200617291,37.2875000147,0.3521825397,0.7380952381
23.1366431805,37.2947916814,23.1062500345,37.3383916812,8.4851190476,2.4692460317
23.0625000343,37.363832995,23.0671271315,37.3718750149,8.6626984127,0.6577380952
23.0636707969,37.3833333483,23.10213258,37.396875015,1.8382936508,0.1180555556
23.1235499611,37.4312500151,23.0854167011,37.4442139757,2.2301587302,1.5972222222
23.0437500343,37.4626536501,23.0177083675,37.4624341061,1.4176587302,1.6021825397
22.9878069148,37.485416682,22.9447917006,37.5130426939,0.0277777778,0
22.8869875816,37.5250000154,22.8785468383,37.5135416821,0.0297619048,0.1398809524
22.855208367,37.5017010227,22.8052083669,37.5409747178,0.0198412698,0
22.7510417,37.5240445021,22.7510776192,37.4677083486,0,0.3660714286
22.7687500334,37.4112225498,22.8437500336,37.294373385,0.1755952381,5.6587301587
22.9130930129,37.1833333477,22.9017206222,37.1572916809,0.0962301587,8.1398809524
22.9032687601,37.1218750141,22.9316449345,37.1229166808,0.7083333333,1.1121031746
22.9640702899,37.1125000141,23.0094757551,37.0072916804,0.7430555556,13.5307539683
23.0433809,36.8843750134,23.0810567355,36.8229166798,0.2400793651,14.626984127
23.1104167012,36.7652844333,23.0934762182,36.7322916796,2.5436507937,17.7738095238
23.0739583677,36.720869473,23.0562500343,36.7394943596,2.568452381,2.2073412698
23.030830973,36.7093750128,23.0437500343,36.6933868264,0.1021825397,5.623015873
23.0613088127,36.6947916794,23.0424561531,36.6791666794,3.9910714286,12.2767857143
23.0375000343,36.6501878537,23.0927083678,36.5728579015,0.0486111111,9.4722222222
23.1463403432,36.5218750122,23.167708368,36.4809970463,0.0724206349,13.5982142857
23.2018466257,36.4364583453,23.0781250344,36.4443006078,8.9087301587,0.5089285714
22.9968750341,36.513380041,22.9877380411,36.4791666787,0.193452381,7.9077380952
22.9864583674,36.4501152953,22.9535719713,36.4666666787,12.1765873016,2.8402777778
22.9229167006,36.4785683036,22.934318027,36.5000000121,7.0992063492,6.2857142857
22.9533398776,36.5208333455,22.9177083672,36.58736925,7.7142857143,0.1240079365
22.8729167004,36.633782149,22.8416667003,36.6797249919,8.1349206349,0.3511904762
22.8060293849,36.6729166794,22.8096513924,36.7000000128,2.2420634921,0.4682539683
22.8101199834,36.7260416795,22.7297743368,36.7906250131,5.0625,0.3373015873
22.5989583662,36.7842174327,22.5777607341,36.7489583463,1.2152777778,2.2688492063
22.5468750327,36.7170974923,22.5324031534,36.6812500127,0.1537698413,10.7261904762
22.5531250327,36.6458932874,22.5275708979,36.655208346,20.5863095238,1.8392857143
22.5107871315,36.6510416793,22.5322916993,36.6198401852,0.1865079365,10.2738095238
22.5062500326,36.5982010466,22.4828513086,36.5791666791,0.2609126984,8.1954365079
22.4895833658,36.5143475175,22.5041666992,36.4523389957,0.2738095238,10.7599206349
22.4900975152,36.3927083451,22.4505208657,36.4416666786,23.8581349206,1.4384920635
22.4010416989,36.4722313913,22.3687500321,36.4740886677,27.626984127,1.9246031746
22.3461817431,36.5145833455,22.3613309407,36.5416666789,2.189484127,12.818452381
22.3812500322,36.5434570435,22.3656250321,36.6139456587,11.2688492063,0.3829365079
22.3614583654,36.68569304,22.3300360385,36.7302083462,13.380952381,0.5406746032
22.2992776556,36.7729166797,22.2770833652,36.8155730566,13.7757936508,0.6061507937
22.2510416984,36.8500775687,22.2024330941,36.8989583468,13.7361111111,0.8055555556
22.1309022875,36.9072916801,22.1364583647,36.9464975982,1.6646825397,0.2321428571
22.1468750314,36.9980158869,22.0979166979,37.0154281556,3.1884920635,0.2073412698
22.028125031,37.0122137543,21.9875000309,36.9875000137,0.3640873016,0.130952381
21.9468750308,36.957849717,21.9407635001,36.8750000133,0.3521825397,7.871031746
21.9688693881,36.8020833464,21.920833364,36.7409000696,1.7490079365,1.2896825397
21.8808182197,36.6979166794,21.8416666971,36.7594990206,21.2906746032,1.3293650794
21.7854166969,36.793155395,21.7218750301,36.7724067725,0.7341269841,0.4484126984
21.6902913613,36.771875013,21.69687503,36.7860448887,5.503968254,0.6091269841
21.7038809695,36.7979166798,21.6869982847,36.8479166799,20.7638888889,1.2619047619
21.6770833632,36.892059403,21.661195896,36.9197916802,19.1428571429,1.1170634921
21.6510416965,36.9625388147,21.6281250298,37.0004804726,17.0089285714,0.9474206349
21.5947916963,37.0323148291,21.5677083629,37.045088185,8.4533730159,0.6011904762
21.5398146182,37.0479166806,21.5600474549,37.071875014,0.0962301587,0.3432539683
21.5733936029,37.0822916807,21.5688513024,37.1239583475,7.5367063492,0.6755952381
21.5636255081,37.1656250143,21.6302083631,37.2427427839,0.1349206349,0.2648809524
21.6883805545,37.3177083481,21.6370639834,37.4406250152,4.3263888889,0.4652777778
21.5550952407,37.5333333488,21.4489583625,37.5840277932,6.7192460317,0.4563492063
21.3436649932,37.6354166824,21.2986979459,37.6395833491,9.8234126984,0.685515873
21.2953024481,37.693750016,21.2115341209,37.7968750163,8.7996031746,0.4652777778
21.0956924921,37.8656250165,21.1058040969,37.89895835,4.7698412698,1.2569444444
21.1141544403,37.9322916834,21.1804687845,37.9645833502,0.2748015873,0.878968254
21.2458333619,38.0071197581,21.3135416954,38.0726190648,0.181547619,0.4920634921
21.3500000289,38.1633236607,21.4406250292,38.2053130156,0.2132936508,2.7708333333
21.592708363,38.1665258298,21.7237034879,38.2510416844,0.1845238095,0.1974206349
21.8431109711,38.334375018,21.9354166974,38.3272746408,0,0
22.0280111962,38.2989583512,22.0898716244,38.2562500178,0,0.1954365079
